loop_id	aggregated_id	A1_type	A1_nearest_gene_symbol	A2_type	A2_nearest_gene_symbol	distance	n_candidate	A1_chain_id	A1_chrom	A1_start	A1_end	A1_other_chrom	A1_other_start	A1_other_end	A1_chain_range	A1_other_chain_range	A1_other_chain_strand	A1_other_loop_id	A1_other_anchor	A1_exon_fraction	A1_other_exon_fraction	A2_chain_id	A2_chrom	A2_start	A2_end	A2_other_chrom	A2_other_start	A2_other_end	A2_chain_range	A2_other_chain_range	A2_other_chain_strand	A2_other_loop_id	A2_other_anchor	A2_exon_fraction	A2_other_exon_fraction	other_loop_id
Dvir_L39	Dvir_L39_L40_L41_L42_L43	I	Dvir\GJ14221	I	Dvir\GJ24185	10524955	1	115012	3R	2486755	2491845	3R	29344825	29347914	3R:2356465-2636926	3R:29245104-29448851	+	L60	1	0.0321543408360129	0.043671089810079	132166	3R	13012750	13016263	3R	28733890	28737545	3R:12950698-13045540	3R:28683615-28754890	+	L59	1	0.493052278328352	0.497666369500236	NA
Dvir_L40	Dvir_L39_L40_L41_L42_L43	I	Dvir\GJ14221	I	Dvir\GJ24179	10590422	1	115012	3R	2486755	2491845	3R	29344825	29347914	3R:2356465-2636926	3R:29245104-29448851	+	L55	2	0.0321543408360129	0.043671089810079	132362	3R	13076227	13082065	3R	28798302	28803532	3R:13051299-13126149	3R:28772239-28843993	+	L57	1	0.131219105090839	0.161043634727845	NA
Dvir_L40	Dvir_L39_L40_L41_L42_L43	I	Dvir\GJ14221	I	Dvir\GJ24179	10590422	1	115012	3R	2486755	2491845	3R	29344825	29347914	3R:2356465-2636926	3R:29245104-29448851	+	L55	2	0.0321543408360129	0.043671089810079	132362	3R	13076227	13082065	3R	28798302	28803532	3R:13051299-13126149	3R:28772239-28843993	+	L58	1	0.131219105090839	0.161043634727845	NA
Dvir_L40	Dvir_L39_L40_L41_L42_L43	I	Dvir\GJ14221	I	Dvir\GJ24179	10590422	1	115012	3R	2486755	2491845	3R	29344825	29347914	3R:2356465-2636926	3R:29245104-29448851	+	L55	2	0.0321543408360129	0.043671089810079	132362	3R	13076227	13082065	3R	28798302	28803532	3R:13051299-13126149	3R:28772239-28843993	+	L59	2	0.131219105090839	0.161043634727845	NA
Dvir_L40	Dvir_L39_L40_L41_L42_L43	I	Dvir\GJ14221	I	Dvir\GJ24179	10590422	1	115012	3R	2486755	2491845	3R	29344825	29347914	3R:2356465-2636926	3R:29245104-29448851	+	L57	2	0.0321543408360129	0.043671089810079	132362	3R	13076227	13082065	3R	28798302	28803532	3R:13051299-13126149	3R:28772239-28843993	+	L57	1	0.131219105090839	0.161043634727845	L57
Dvir_L40	Dvir_L39_L40_L41_L42_L43	I	Dvir\GJ14221	I	Dvir\GJ24179	10590422	1	115012	3R	2486755	2491845	3R	29344825	29347914	3R:2356465-2636926	3R:29245104-29448851	+	L57	2	0.0321543408360129	0.043671089810079	132362	3R	13076227	13082065	3R	28798302	28803532	3R:13051299-13126149	3R:28772239-28843993	+	L58	1	0.131219105090839	0.161043634727845	NA
Dvir_L40	Dvir_L39_L40_L41_L42_L43	I	Dvir\GJ14221	I	Dvir\GJ24179	10590422	1	115012	3R	2486755	2491845	3R	29344825	29347914	3R:2356465-2636926	3R:29245104-29448851	+	L57	2	0.0321543408360129	0.043671089810079	132362	3R	13076227	13082065	3R	28798302	28803532	3R:13051299-13126149	3R:28772239-28843993	+	L59	2	0.131219105090839	0.161043634727845	NA
Dvir_L40	Dvir_L39_L40_L41_L42_L43	I	Dvir\GJ14221	I	Dvir\GJ24179	10590422	1	115012	3R	2486755	2491845	3R	29344825	29347914	3R:2356465-2636926	3R:29245104-29448851	+	L60	1	0.0321543408360129	0.043671089810079	132362	3R	13076227	13082065	3R	28798302	28803532	3R:13051299-13126149	3R:28772239-28843993	+	L57	1	0.131219105090839	0.161043634727845	NA
Dvir_L40	Dvir_L39_L40_L41_L42_L43	I	Dvir\GJ14221	I	Dvir\GJ24179	10590422	1	115012	3R	2486755	2491845	3R	29344825	29347914	3R:2356465-2636926	3R:29245104-29448851	+	L60	1	0.0321543408360129	0.043671089810079	132362	3R	13076227	13082065	3R	28798302	28803532	3R:13051299-13126149	3R:28772239-28843993	+	L58	1	0.131219105090839	0.161043634727845	NA
Dvir_L40	Dvir_L39_L40_L41_L42_L43	I	Dvir\GJ14221	I	Dvir\GJ24179	10590422	1	115012	3R	2486755	2491845	3R	29344825	29347914	3R:2356465-2636926	3R:29245104-29448851	+	L60	1	0.0321543408360129	0.043671089810079	132362	3R	13076227	13082065	3R	28798302	28803532	3R:13051299-13126149	3R:28772239-28843993	+	L59	2	0.131219105090839	0.161043634727845	NA
Dvir_L41	Dvir_L39_L40_L41_L42_L43	I	Dvir\GJ14519	I	Dvir\GJ24185	10466446	1	115012	3R	2544882	2551344	3R	29374909	29378677	3R:2356465-2636926	3R:29245104-29448851	+	L56	2	0.0321543408360129	0.043671089810079	132166	3R	13012750	13016263	3R	28733890	28737545	3R:12950698-13045540	3R:28683615-28754890	+	L55	1	0.493052278328352	0.497666369500236	NA
Dvir_L41	Dvir_L39_L40_L41_L42_L43	I	Dvir\GJ14519	I	Dvir\GJ24185	10466446	1	115012	3R	2544882	2551344	3R	29374909	29378677	3R:2356465-2636926	3R:29245104-29448851	+	L56	2	0.0321543408360129	0.043671089810079	132166	3R	13012750	13016263	3R	28733890	28737545	3R:12950698-13045540	3R:28683615-28754890	+	L56	1	0.493052278328352	0.497666369500236	L56
Dvir_L41	Dvir_L39_L40_L41_L42_L43	I	Dvir\GJ14519	I	Dvir\GJ24185	10466446	1	115012	3R	2544882	2551344	3R	29374909	29378677	3R:2356465-2636926	3R:29245104-29448851	+	L56	2	0.0321543408360129	0.043671089810079	132166	3R	13012750	13016263	3R	28733890	28737545	3R:12950698-13045540	3R:28683615-28754890	+	L59	1	0.493052278328352	0.497666369500236	NA
Dvir_L41	Dvir_L39_L40_L41_L42_L43	I	Dvir\GJ14519	I	Dvir\GJ24185	10466446	1	115012	3R	2544882	2551344	3R	29374909	29378677	3R:2356465-2636926	3R:29245104-29448851	+	L58	2	0.0321543408360129	0.043671089810079	132166	3R	13012750	13016263	3R	28733890	28737545	3R:12950698-13045540	3R:28683615-28754890	+	L55	1	0.493052278328352	0.497666369500236	NA
Dvir_L41	Dvir_L39_L40_L41_L42_L43	I	Dvir\GJ14519	I	Dvir\GJ24185	10466446	1	115012	3R	2544882	2551344	3R	29374909	29378677	3R:2356465-2636926	3R:29245104-29448851	+	L58	2	0.0321543408360129	0.043671089810079	132166	3R	13012750	13016263	3R	28733890	28737545	3R:12950698-13045540	3R:28683615-28754890	+	L56	1	0.493052278328352	0.497666369500236	NA
Dvir_L41	Dvir_L39_L40_L41_L42_L43	I	Dvir\GJ14519	I	Dvir\GJ24185	10466446	1	115012	3R	2544882	2551344	3R	29374909	29378677	3R:2356465-2636926	3R:29245104-29448851	+	L58	2	0.0321543408360129	0.043671089810079	132166	3R	13012750	13016263	3R	28733890	28737545	3R:12950698-13045540	3R:28683615-28754890	+	L59	1	0.493052278328352	0.497666369500236	NA
Dvir_L41	Dvir_L39_L40_L41_L42_L43	I	Dvir\GJ14519	I	Dvir\GJ24185	10466446	1	115012	3R	2544882	2551344	3R	29374909	29378677	3R:2356465-2636926	3R:29245104-29448851	+	L60	2	0.0321543408360129	0.043671089810079	132166	3R	13012750	13016263	3R	28733890	28737545	3R:12950698-13045540	3R:28683615-28754890	+	L55	1	0.493052278328352	0.497666369500236	NA
Dvir_L41	Dvir_L39_L40_L41_L42_L43	I	Dvir\GJ14519	I	Dvir\GJ24185	10466446	1	115012	3R	2544882	2551344	3R	29374909	29378677	3R:2356465-2636926	3R:29245104-29448851	+	L60	2	0.0321543408360129	0.043671089810079	132166	3R	13012750	13016263	3R	28733890	28737545	3R:12950698-13045540	3R:28683615-28754890	+	L56	1	0.493052278328352	0.497666369500236	NA
Dvir_L41	Dvir_L39_L40_L41_L42_L43	I	Dvir\GJ14519	I	Dvir\GJ24185	10466446	1	115012	3R	2544882	2551344	3R	29374909	29378677	3R:2356465-2636926	3R:29245104-29448851	+	L60	2	0.0321543408360129	0.043671089810079	132166	3R	13012750	13016263	3R	28733890	28737545	3R:12950698-13045540	3R:28683615-28754890	+	L59	1	0.493052278328352	0.497666369500236	NA
Dvir_L42	Dvir_L39_L40_L41_L42_L43	I	Dvir\GJ14519	I	Dvir\GJ24179	10531913	1	115012	3R	2544882	2551344	3R	29374909	29378677	3R:2356465-2636926	3R:29245104-29448851	+	L56	2	0.0321543408360129	0.043671089810079	132362	3R	13076227	13082065	3R	28798302	28803532	3R:13051299-13126149	3R:28772239-28843993	+	L57	1	0.131219105090839	0.161043634727845	NA
Dvir_L42	Dvir_L39_L40_L41_L42_L43	I	Dvir\GJ14519	I	Dvir\GJ24179	10531913	1	115012	3R	2544882	2551344	3R	29374909	29378677	3R:2356465-2636926	3R:29245104-29448851	+	L56	2	0.0321543408360129	0.043671089810079	132362	3R	13076227	13082065	3R	28798302	28803532	3R:13051299-13126149	3R:28772239-28843993	+	L58	1	0.131219105090839	0.161043634727845	NA
Dvir_L42	Dvir_L39_L40_L41_L42_L43	I	Dvir\GJ14519	I	Dvir\GJ24179	10531913	1	115012	3R	2544882	2551344	3R	29374909	29378677	3R:2356465-2636926	3R:29245104-29448851	+	L56	2	0.0321543408360129	0.043671089810079	132362	3R	13076227	13082065	3R	28798302	28803532	3R:13051299-13126149	3R:28772239-28843993	+	L59	2	0.131219105090839	0.161043634727845	NA
Dvir_L42	Dvir_L39_L40_L41_L42_L43	I	Dvir\GJ14519	I	Dvir\GJ24179	10531913	1	115012	3R	2544882	2551344	3R	29374909	29378677	3R:2356465-2636926	3R:29245104-29448851	+	L58	2	0.0321543408360129	0.043671089810079	132362	3R	13076227	13082065	3R	28798302	28803532	3R:13051299-13126149	3R:28772239-28843993	+	L57	1	0.131219105090839	0.161043634727845	NA
Dvir_L42	Dvir_L39_L40_L41_L42_L43	I	Dvir\GJ14519	I	Dvir\GJ24179	10531913	1	115012	3R	2544882	2551344	3R	29374909	29378677	3R:2356465-2636926	3R:29245104-29448851	+	L58	2	0.0321543408360129	0.043671089810079	132362	3R	13076227	13082065	3R	28798302	28803532	3R:13051299-13126149	3R:28772239-28843993	+	L58	1	0.131219105090839	0.161043634727845	L58
Dvir_L42	Dvir_L39_L40_L41_L42_L43	I	Dvir\GJ14519	I	Dvir\GJ24179	10531913	1	115012	3R	2544882	2551344	3R	29374909	29378677	3R:2356465-2636926	3R:29245104-29448851	+	L58	2	0.0321543408360129	0.043671089810079	132362	3R	13076227	13082065	3R	28798302	28803532	3R:13051299-13126149	3R:28772239-28843993	+	L59	2	0.131219105090839	0.161043634727845	NA
Dvir_L42	Dvir_L39_L40_L41_L42_L43	I	Dvir\GJ14519	I	Dvir\GJ24179	10531913	1	115012	3R	2544882	2551344	3R	29374909	29378677	3R:2356465-2636926	3R:29245104-29448851	+	L60	2	0.0321543408360129	0.043671089810079	132362	3R	13076227	13082065	3R	28798302	28803532	3R:13051299-13126149	3R:28772239-28843993	+	L57	1	0.131219105090839	0.161043634727845	NA
Dvir_L42	Dvir_L39_L40_L41_L42_L43	I	Dvir\GJ14519	I	Dvir\GJ24179	10531913	1	115012	3R	2544882	2551344	3R	29374909	29378677	3R:2356465-2636926	3R:29245104-29448851	+	L60	2	0.0321543408360129	0.043671089810079	132362	3R	13076227	13082065	3R	28798302	28803532	3R:13051299-13126149	3R:28772239-28843993	+	L58	1	0.131219105090839	0.161043634727845	NA
Dvir_L42	Dvir_L39_L40_L41_L42_L43	I	Dvir\GJ14519	I	Dvir\GJ24179	10531913	1	115012	3R	2544882	2551344	3R	29374909	29378677	3R:2356465-2636926	3R:29245104-29448851	+	L60	2	0.0321543408360129	0.043671089810079	132362	3R	13076227	13082065	3R	28798302	28803532	3R:13051299-13126149	3R:28772239-28843993	+	L59	2	0.131219105090839	0.161043634727845	NA
Dvir_L43	Dvir_L39_L40_L41_L42_L43	I	Dvir\GJ14221	I	Dvir\GJ14519	58509	1	115012	3R	2486755	2491845	3R	29344825	29347914	3R:2356465-2636926	3R:29245104-29448851	+	L55	2	0.0321543408360129	0.043671089810079	115012	3R	2544882	2551344	3R	29374909	29378677	3R:2356465-2636926	3R:29245104-29448851	+	L56	2	0.0321543408360129	0.043671089810079	NA
Dvir_L43	Dvir_L39_L40_L41_L42_L43	I	Dvir\GJ14221	I	Dvir\GJ14519	58509	1	115012	3R	2486755	2491845	3R	29344825	29347914	3R:2356465-2636926	3R:29245104-29448851	+	L55	2	0.0321543408360129	0.043671089810079	115012	3R	2544882	2551344	3R	29374909	29378677	3R:2356465-2636926	3R:29245104-29448851	+	L58	2	0.0321543408360129	0.043671089810079	NA
Dvir_L43	Dvir_L39_L40_L41_L42_L43	I	Dvir\GJ14221	I	Dvir\GJ14519	58509	1	115012	3R	2486755	2491845	3R	29344825	29347914	3R:2356465-2636926	3R:29245104-29448851	+	L55	2	0.0321543408360129	0.043671089810079	115012	3R	2544882	2551344	3R	29374909	29378677	3R:2356465-2636926	3R:29245104-29448851	+	L60	2	0.0321543408360129	0.043671089810079	NA
Dvir_L43	Dvir_L39_L40_L41_L42_L43	I	Dvir\GJ14221	I	Dvir\GJ14519	58509	1	115012	3R	2486755	2491845	3R	29344825	29347914	3R:2356465-2636926	3R:29245104-29448851	+	L57	2	0.0321543408360129	0.043671089810079	115012	3R	2544882	2551344	3R	29374909	29378677	3R:2356465-2636926	3R:29245104-29448851	+	L56	2	0.0321543408360129	0.043671089810079	NA
Dvir_L43	Dvir_L39_L40_L41_L42_L43	I	Dvir\GJ14221	I	Dvir\GJ14519	58509	1	115012	3R	2486755	2491845	3R	29344825	29347914	3R:2356465-2636926	3R:29245104-29448851	+	L57	2	0.0321543408360129	0.043671089810079	115012	3R	2544882	2551344	3R	29374909	29378677	3R:2356465-2636926	3R:29245104-29448851	+	L58	2	0.0321543408360129	0.043671089810079	NA
Dvir_L43	Dvir_L39_L40_L41_L42_L43	I	Dvir\GJ14221	I	Dvir\GJ14519	58509	1	115012	3R	2486755	2491845	3R	29344825	29347914	3R:2356465-2636926	3R:29245104-29448851	+	L57	2	0.0321543408360129	0.043671089810079	115012	3R	2544882	2551344	3R	29374909	29378677	3R:2356465-2636926	3R:29245104-29448851	+	L60	2	0.0321543408360129	0.043671089810079	NA
Dvir_L43	Dvir_L39_L40_L41_L42_L43	I	Dvir\GJ14221	I	Dvir\GJ14519	58509	1	115012	3R	2486755	2491845	3R	29344825	29347914	3R:2356465-2636926	3R:29245104-29448851	+	L60	1	0.0321543408360129	0.043671089810079	115012	3R	2544882	2551344	3R	29374909	29378677	3R:2356465-2636926	3R:29245104-29448851	+	L56	2	0.0321543408360129	0.043671089810079	NA
Dvir_L43	Dvir_L39_L40_L41_L42_L43	I	Dvir\GJ14221	I	Dvir\GJ14519	58509	1	115012	3R	2486755	2491845	3R	29344825	29347914	3R:2356465-2636926	3R:29245104-29448851	+	L60	1	0.0321543408360129	0.043671089810079	115012	3R	2544882	2551344	3R	29374909	29378677	3R:2356465-2636926	3R:29245104-29448851	+	L58	2	0.0321543408360129	0.043671089810079	NA
Dvir_L43	Dvir_L39_L40_L41_L42_L43	I	Dvir\GJ14221	I	Dvir\GJ14519	58509	1	115012	3R	2486755	2491845	3R	29344825	29347914	3R:2356465-2636926	3R:29245104-29448851	+	L60	1	0.0321543408360129	0.043671089810079	115012	3R	2544882	2551344	3R	29374909	29378677	3R:2356465-2636926	3R:29245104-29448851	+	L60	2	0.0321543408360129	0.043671089810079	L60
Dvir_L46	Dvir_L46_L47	I	Dvir\GJ26153	P	Dvir\GJ23120, Dvir\GJ24107	3341131	1	129095	3R	10998106	11004259	3R	28650937	28656813	3R:10971917-11015749	3R:28628364-28667814	+	L54	2	0.12788423934298	0.127286882055274	134436	3R	14339371	14346706	3R	23553737	23564561	3R:14322655-14529834	3R:23359147-23585306	-	L54	1	0.162093085821899	0.200751980663354	L54
Dvir_L47	Dvir_L46_L47	P	Dvir\GJ22938	P	Dvir\GJ23121	3342880	2	129095	3R	11014278	11015749	3R	28666944	28667814	3R:10971917-11015749	3R:28628364-28667814	+	NA	NA	0.12788423934298	0.127286882055274	134436	3R	14357783	14363056	3R	23529785	23541361	3R:14322655-14529834	3R:23359147-23585306	-	L53	1	0.162093085821899	0.200751980663354	NA
Dvir_L47	Dvir_L46_L47	P	Dvir\GJ22938	P	Dvir\GJ23121	3342880	2	129130	3R	11017238	11019570	3R	20577207	20579050	3R:11017239-11123629	3R:20577208-20680078	+	NA	NA	0.462629175678923	0.502973019419144	134436	3R	14357783	14363056	3R	23529785	23541361	3R:14322655-14529834	3R:23359147-23585306	-	L53	1	0.162093085821899	0.200751980663354	NA
Dvir_L48	Dvir_L48_L49	I	Dvir\GJ23116	P	Dvir\GJ10426	12071535	1	134104	3R	14192006	14195204	3R	13537663	13540625	3R:14179051-14245512	3R:13473263-13557247	-	NA	NA	0.0268866779907789	0.0297466208032557	152246	3R	26263536	26266736	3R	13449310	13451993	3R:26242195-26402774	3R:13313364-13470919	-	NA	NA	0.399511674042423	0.51902982228663	NA
Dvir_L49	Dvir_L48_L49	P	Dvir\GJ24109	P	Dvir\GJ10734, Dvir\GJ10427	11992716	2	134104	3R	14244440	14245512	3R	13473262	13474237	3R:14179051-14245512	3R:13473263-13557247	-	NA	NA	0.0268866779907789	0.0297466208032557	152225	3R	26236907	26240936	3R	12458499	12462403	3R:26234764-26240936	3R:12456607-12462403	+	NA	NA	0.672107537205953	0.671020803096275	NA
Dvir_L49	Dvir_L48_L49	P	Dvir\GJ24109	P	Dvir\GJ10734, Dvir\GJ10427	11992716	2	134351	3R	14247215	14248942	3R	23676433	23678005	3R:14247216-14248942	3R:23676434-23678005	-	NA	NA	0	0	152225	3R	26236907	26240936	3R	12458499	12462403	3R:26234764-26240936	3R:12456607-12462403	+	NA	NA	0.672107537205953	0.671020803096275	NA
Dvir_L50	Dvir_L50_L51_L52	P	Dvir\GJ10142	I	Dvir\GJ10081	1309768	1	158916	3R	31306773	31313304	3R	5145744	5154738	3R:31260411-31470936	3R:4973841-5203507	-	L49	1	0.304886239610444	0.316419924923025	160531	3R	32624599	32627963	3R	12021937	12027279	3R:32624600-32629543	3R:12021938-12028310	+	L49	2	0	0	L49
Dvir_L50	Dvir_L50_L51_L52	P	Dvir\GJ10142	I	Dvir\GJ10081	1309768	1	158916	3R	31306773	31313304	3R	5145744	5154738	3R:31260411-31470936	3R:4973841-5203507	-	L49	1	0.304886239610444	0.316419924923025	160531	3R	32624599	32627963	3R	12021937	12027279	3R:32624600-32629543	3R:12021938-12028310	+	L51	1	0	0	NA
Dvir_L50	Dvir_L50_L51_L52	P	Dvir\GJ10142	I	Dvir\GJ10081	1309768	1	158916	3R	31306773	31313304	3R	5145744	5154738	3R:31260411-31470936	3R:4973841-5203507	-	L50	1	0.304886239610444	0.316419924923025	160531	3R	32624599	32627963	3R	12021937	12027279	3R:32624600-32629543	3R:12021938-12028310	+	L49	2	0	0	NA
Dvir_L50	Dvir_L50_L51_L52	P	Dvir\GJ10142	I	Dvir\GJ10081	1309768	1	158916	3R	31306773	31313304	3R	5145744	5154738	3R:31260411-31470936	3R:4973841-5203507	-	L50	1	0.304886239610444	0.316419924923025	160531	3R	32624599	32627963	3R	12021937	12027279	3R:32624600-32629543	3R:12021938-12028310	+	L51	1	0	0	NA
Dvir_L51	Dvir_L50_L51_L52	P	Dvir\GJ10142	I	Dvir\GJ11081	1373224	1	158916	3R	31306773	31313304	3R	5145744	5154738	3R:31260411-31470936	3R:4973841-5203507	-	L49	1	0.304886239610444	0.316419924923025	160558	3R	32681174	32693107	3R	12093338	12103018	3R:32681175-32732300	3R:12093339-12133493	+	L50	2	0.280797101449275	0.295525494276795	NA
Dvir_L51	Dvir_L50_L51_L52	P	Dvir\GJ10142	I	Dvir\GJ11081	1373224	1	158916	3R	31306773	31313304	3R	5145744	5154738	3R:31260411-31470936	3R:4973841-5203507	-	L49	1	0.304886239610444	0.316419924923025	160558	3R	32681174	32693107	3R	12093338	12103018	3R:32681175-32732300	3R:12093339-12133493	+	L51	2	0.280797101449275	0.295525494276795	NA
Dvir_L51	Dvir_L50_L51_L52	P	Dvir\GJ10142	I	Dvir\GJ11081	1373224	1	158916	3R	31306773	31313304	3R	5145744	5154738	3R:31260411-31470936	3R:4973841-5203507	-	L50	1	0.304886239610444	0.316419924923025	160558	3R	32681174	32693107	3R	12093338	12103018	3R:32681175-32732300	3R:12093339-12133493	+	L50	2	0.280797101449275	0.295525494276795	L50
Dvir_L51	Dvir_L50_L51_L52	P	Dvir\GJ10142	I	Dvir\GJ11081	1373224	1	158916	3R	31306773	31313304	3R	5145744	5154738	3R:31260411-31470936	3R:4973841-5203507	-	L50	1	0.304886239610444	0.316419924923025	160558	3R	32681174	32693107	3R	12093338	12103018	3R:32681175-32732300	3R:12093339-12133493	+	L51	2	0.280797101449275	0.295525494276795	NA
Dvir_L52	Dvir_L50_L51_L52	I	Dvir\GJ10081	I	Dvir\GJ11081	63456	1	160531	3R	32624599	32627963	3R	12021937	12027279	3R:32624600-32629543	3R:12021938-12028310	+	L49	2	0	0	160558	3R	32681174	32693107	3R	12093338	12103018	3R:32681175-32732300	3R:12093339-12133493	+	L50	2	0.280797101449275	0.295525494276795	NA
Dvir_L52	Dvir_L50_L51_L52	I	Dvir\GJ10081	I	Dvir\GJ11081	63456	1	160531	3R	32624599	32627963	3R	12021937	12027279	3R:32624600-32629543	3R:12021938-12028310	+	L49	2	0	0	160558	3R	32681174	32693107	3R	12093338	12103018	3R:32681175-32732300	3R:12093339-12133493	+	L51	2	0.280797101449275	0.295525494276795	NA
Dvir_L52	Dvir_L50_L51_L52	I	Dvir\GJ10081	I	Dvir\GJ11081	63456	1	160531	3R	32624599	32627963	3R	12021937	12027279	3R:32624600-32629543	3R:12021938-12028310	+	L51	1	0	0	160558	3R	32681174	32693107	3R	12093338	12103018	3R:32681175-32732300	3R:12093339-12133493	+	L50	2	0.280797101449275	0.295525494276795	NA
Dvir_L52	Dvir_L50_L51_L52	I	Dvir\GJ10081	I	Dvir\GJ11081	63456	1	160531	3R	32624599	32627963	3R	12021937	12027279	3R:32624600-32629543	3R:12021938-12028310	+	L51	1	0	0	160558	3R	32681174	32693107	3R	12093338	12103018	3R:32681175-32732300	3R:12093339-12133493	+	L51	2	0.280797101449275	0.295525494276795	L51
Dvir_L58	Dvir_L58	P	Dvir\GJ16440	I	Dvir\GJ14795	1394863	1	172312	X	11785294	11786568	X	23106081	23107329	X:11785295-11786568	X:23106082-23107329	-	NA	NA	0	0	173770	X	13174655	13183450	X	10328572	10335832	X:13173458-13218700	X:10327101-10372987	+	NA	NA	0.321405121470781	0.535336856010568	NA
Dvir_L59	Dvir_L59_L60_L61_L62	P	Dvir\GJ15356	P	Dvir\GJ18562, Dvir\GJ18492	2441267	3	176306	X	16262912	16268422	X	944477	948173	X:16227575-16358930	X:915126-1016613	+	L61	1	0.178415952815616	0.202316602316602	178539	X	18695977	18704151	X	16063714	16067728	X:18652402-18704151	X:16063715-16100999	-	L61	2	0.59809183064997	0.723289315726291	L61
Dvir_L59	Dvir_L59_L60_L61_L62	P	Dvir\GJ15356	P	Dvir\GJ18562, Dvir\GJ18492	2441267	3	176306	X	16262912	16268422	X	944477	948173	X:16227575-16358930	X:915126-1016613	+	L61	1	0.178415952815616	0.202316602316602	178539	X	18695977	18704151	X	16063714	16067728	X:18652402-18704151	X:16063715-16100999	-	L62	2	0.59809183064997	0.723289315726291	NA
Dvir_L59	Dvir_L59_L60_L61_L62	P	Dvir\GJ15356	P	Dvir\GJ18562, Dvir\GJ18492	2441267	3	176306	X	16262912	16268422	X	944477	948173	X:16227575-16358930	X:915126-1016613	+	L61	1	0.178415952815616	0.202316602316602	178539	X	18695977	18704151	X	16063714	16067728	X:18652402-18704151	X:16063715-16100999	-	L63	2	0.59809183064997	0.723289315726291	NA
Dvir_L59	Dvir_L59_L60_L61_L62	P	Dvir\GJ15356	P	Dvir\GJ18562, Dvir\GJ18492	2441267	3	176306	X	16262912	16268422	X	944477	948173	X:16227575-16358930	X:915126-1016613	+	L61	1	0.178415952815616	0.202316602316602	178593	X	18705003	18706083	X	16006359	16007436	X:18705004-18706083	X:16006360-16007436	+	NA	NA	0.950980392156863	0.94949494949495	NA
Dvir_L59	Dvir_L59_L60_L61_L62	P	Dvir\GJ15356	P	Dvir\GJ18562, Dvir\GJ18492	2441267	3	176306	X	16262912	16268422	X	944477	948173	X:16227575-16358930	X:915126-1016613	+	L61	1	0.178415952815616	0.202316602316602	178595	X	18709640	18710130	X	10366609	10367089	X:18709641-18710130	X:10366610-10367089	+	NA	NA	0	0	NA
Dvir_L59	Dvir_L59_L60_L61_L62	P	Dvir\GJ15356	P	Dvir\GJ18562, Dvir\GJ18492	2441267	3	176306	X	16262912	16268422	X	944477	948173	X:16227575-16358930	X:915126-1016613	+	L64	1	0.178415952815616	0.202316602316602	178539	X	18695977	18704151	X	16063714	16067728	X:18652402-18704151	X:16063715-16100999	-	L61	2	0.59809183064997	0.723289315726291	NA
Dvir_L59	Dvir_L59_L60_L61_L62	P	Dvir\GJ15356	P	Dvir\GJ18562, Dvir\GJ18492	2441267	3	176306	X	16262912	16268422	X	944477	948173	X:16227575-16358930	X:915126-1016613	+	L64	1	0.178415952815616	0.202316602316602	178539	X	18695977	18704151	X	16063714	16067728	X:18652402-18704151	X:16063715-16100999	-	L62	2	0.59809183064997	0.723289315726291	NA
Dvir_L59	Dvir_L59_L60_L61_L62	P	Dvir\GJ15356	P	Dvir\GJ18562, Dvir\GJ18492	2441267	3	176306	X	16262912	16268422	X	944477	948173	X:16227575-16358930	X:915126-1016613	+	L64	1	0.178415952815616	0.202316602316602	178539	X	18695977	18704151	X	16063714	16067728	X:18652402-18704151	X:16063715-16100999	-	L63	2	0.59809183064997	0.723289315726291	NA
Dvir_L59	Dvir_L59_L60_L61_L62	P	Dvir\GJ15356	P	Dvir\GJ18562, Dvir\GJ18492	2441267	3	176306	X	16262912	16268422	X	944477	948173	X:16227575-16358930	X:915126-1016613	+	L64	1	0.178415952815616	0.202316602316602	178593	X	18705003	18706083	X	16006359	16007436	X:18705004-18706083	X:16006360-16007436	+	NA	NA	0.950980392156863	0.94949494949495	NA
Dvir_L59	Dvir_L59_L60_L61_L62	P	Dvir\GJ15356	P	Dvir\GJ18562, Dvir\GJ18492	2441267	3	176306	X	16262912	16268422	X	944477	948173	X:16227575-16358930	X:915126-1016613	+	L64	1	0.178415952815616	0.202316602316602	178595	X	18709640	18710130	X	10366609	10367089	X:18709641-18710130	X:10366610-10367089	+	NA	NA	0	0	NA
Dvir_L59	Dvir_L59_L60_L61_L62	P	Dvir\GJ15356	P	Dvir\GJ18562, Dvir\GJ18492	2441267	3	176306	X	16262912	16268422	X	944477	948173	X:16227575-16358930	X:915126-1016613	+	L65	1	0.178415952815616	0.202316602316602	178539	X	18695977	18704151	X	16063714	16067728	X:18652402-18704151	X:16063715-16100999	-	L61	2	0.59809183064997	0.723289315726291	NA
Dvir_L59	Dvir_L59_L60_L61_L62	P	Dvir\GJ15356	P	Dvir\GJ18562, Dvir\GJ18492	2441267	3	176306	X	16262912	16268422	X	944477	948173	X:16227575-16358930	X:915126-1016613	+	L65	1	0.178415952815616	0.202316602316602	178539	X	18695977	18704151	X	16063714	16067728	X:18652402-18704151	X:16063715-16100999	-	L62	2	0.59809183064997	0.723289315726291	NA
